id	date	time	events
cook	7/31/2010	2:17:46	
cook	7/31/2010	2:33:46	
cook	7/31/2010	2:49:46	
cook	7/31/2010	3:05:46	
cook	7/31/2010	3:21:46	
cook	7/31/2010	3:37:46	
cook	7/31/2010	3:53:46	
cook	7/31/2010	4:09:46	
cook	7/31/2010	4:25:46	
cook	7/31/2010	4:41:46	
cook	7/31/2010	4:57:46	
cook	7/31/2010	5:13:46	
cook	7/31/2010	5:29:46	
cook	7/31/2010	5:45:46	
cook	7/31/2010	6:01:46	
cook	7/31/2010	6:17:46	
cook	7/31/2010	6:33:46	
cook	7/31/2010	6:49:46	
cook	7/31/2010	7:05:46	
cook	7/31/2010	7:21:46	
cook	7/31/2010	7:37:46	
cook	7/31/2010	7:53:46	
cook	7/31/2010	8:09:46	
cook	7/31/2010	8:25:46	
cook	7/31/2010	8:41:46	
cook	7/31/2010	8:57:46	
cook	7/31/2010	9:13:46	
cook	7/31/2010	9:29:46	
cook	7/31/2010	9:45:46	
cook	7/31/2010	10:01:46	
cook	7/31/2010	10:17:46	
cook	7/31/2010	10:33:46	
cook	7/31/2010	10:49:46	
cook	7/31/2010	11:05:46	
cook	7/31/2010	11:21:46	
cook	7/31/2010	11:37:46	
cook	7/31/2010	11:53:46	
cook	7/31/2010	12:09:46	
cook	7/31/2010	12:25:46	
cook	7/31/2010	12:41:46	
cook	7/31/2010	12:57:46	
cook	7/31/2010	13:13:46	
cook	7/31/2010	13:29:46	
cook	7/31/2010	13:45:46	
cook	7/31/2010	14:01:46	
cook	7/31/2010	14:17:46	
cook	7/31/2010	14:33:46	
cook	7/31/2010	14:49:46	
cook	7/31/2010	15:05:46	
cook	7/31/2010	15:21:46	
cook	7/31/2010	15:37:46	
cook	7/31/2010	15:53:46	
cook	7/31/2010	16:09:46	
cook	7/31/2010	16:25:46	
cook	7/31/2010	16:41:46	
cook	7/31/2010	16:57:46	
cook	7/31/2010	17:13:46	
cook	7/31/2010	17:29:46	
cook	7/31/2010	17:45:46	
cook	7/31/2010	18:01:46	
cook	7/31/2010	18:17:46	
cook	7/31/2010	18:33:46	
cook	7/31/2010	18:49:46	
cook	7/31/2010	19:05:46	
cook	7/31/2010	19:21:46	
cook	7/31/2010	19:37:46	
cook	7/31/2010	19:53:46	
cook	7/31/2010	20:09:46	
cook	7/31/2010	20:25:46	
cook	7/31/2010	20:41:46	
cook	7/31/2010	20:57:46	
cook	7/31/2010	21:13:46	
cook	7/31/2010	21:29:46	
cook	7/31/2010	21:45:46	
cook	7/31/2010	22:01:46	
cook	7/31/2010	22:17:46	
cook	7/31/2010	22:33:46	
cook	7/31/2010	22:49:46	
cook	7/31/2010	23:05:46	
cook	7/31/2010	23:21:46	
cook	7/31/2010	23:37:46	
cook	7/31/2010	23:53:46	
cook	8/1/2010	0:09:46	
cook	8/1/2010	0:25:46	
cook	8/1/2010	0:41:46	
cook	8/1/2010	0:57:46	
cook	8/1/2010	1:13:46	
cook	8/1/2010	1:29:46	
cook	8/1/2010	1:45:46	
cook	8/1/2010	2:01:46	
cook	8/1/2010	2:17:46	
cook	8/1/2010	2:33:46	
cook	8/1/2010	2:49:46	
cook	8/1/2010	3:05:46	
cook	8/1/2010	3:21:46	
cook	8/1/2010	3:37:46	
cook	8/1/2010	3:53:46	
cook	8/1/2010	4:09:46	
cook	8/1/2010	4:25:46	
cook	8/1/2010	4:41:46	
cook	8/1/2010	4:57:46	
cook	8/1/2010	5:13:46	
cook	8/1/2010	5:29:46	
cook	8/1/2010	5:45:46	
cook	8/1/2010	6:01:46	
cook	8/1/2010	6:17:46	
cook	8/1/2010	6:33:46	
cook	8/1/2010	6:49:46	
cook	8/1/2010	7:05:46	
cook	8/1/2010	7:21:46	
cook	8/1/2010	7:37:46	
cook	8/1/2010	7:53:46	
cook	8/1/2010	8:09:46	
cook	8/1/2010	8:25:46	
cook	8/1/2010	8:41:46	
cook	8/1/2010	8:57:46	
cook	8/1/2010	9:13:46	
cook	8/1/2010	9:29:46	
cook	8/1/2010	9:45:46	
cook	8/1/2010	10:01:46	
cook	8/1/2010	10:17:46	
cook	8/1/2010	10:33:46	
cook	8/1/2010	10:49:46	
cook	8/1/2010	11:05:46	
cook	8/1/2010	11:21:46	
cook	8/1/2010	11:37:46	
cook	8/1/2010	11:53:46	
cook	8/1/2010	12:09:46	
cook	8/1/2010	12:25:46	
cook	8/1/2010	12:41:46	
cook	8/1/2010	12:57:46	
cook	8/1/2010	13:13:46	
cook	8/1/2010	13:29:46	
cook	8/1/2010	13:45:46	
cook	8/1/2010	14:01:46	
cook	8/1/2010	14:17:46	
cook	8/1/2010	14:33:46	
cook	8/1/2010	14:49:46	
cook	8/1/2010	15:05:46	
cook	8/1/2010	15:21:46	
cook	8/1/2010	15:37:46	
cook	8/1/2010	15:53:46	
cook	8/1/2010	16:09:46	
cook	8/1/2010	16:25:46	
cook	8/1/2010	16:41:46	
cook	8/1/2010	16:57:46	
cook	8/1/2010	17:13:46	
cook	8/1/2010	17:29:46	
cook	8/1/2010	17:45:46	
cook	8/1/2010	18:01:46	
cook	8/1/2010	18:17:46	
cook	8/1/2010	18:33:46	
cook	8/1/2010	18:49:46	
cook	8/1/2010	19:05:46	
cook	8/1/2010	19:21:46	
cook	8/1/2010	19:37:46	
cook	8/1/2010	19:53:46	
cook	8/1/2010	20:09:46	
cook	8/1/2010	20:25:46	
cook	8/1/2010	20:41:46	
cook	8/1/2010	20:57:46	
cook	8/1/2010	21:13:46	
cook	8/1/2010	21:29:46	
cook	8/1/2010	21:45:46	
cook	8/1/2010	22:01:46	
cook	8/1/2010	22:17:46	
cook	8/1/2010	22:33:46	
cook	8/1/2010	22:49:46	
cook	8/1/2010	23:05:46	
cook	8/1/2010	23:21:46	
cook	8/1/2010	23:37:46	
cook	8/1/2010	23:53:46	
cook	8/2/2010	0:09:46	
cook	8/2/2010	0:25:46	
cook	8/2/2010	0:41:46	
cook	8/2/2010	0:57:46	
cook	8/2/2010	1:13:46	
cook	8/2/2010	1:29:46	
cook	8/2/2010	1:45:46	
cook	8/2/2010	2:01:46	
cook	8/2/2010	2:17:46	
cook	8/2/2010	2:33:46	
cook	8/2/2010	2:49:46	
cook	8/2/2010	3:05:46	
cook	8/2/2010	3:21:46	
cook	8/2/2010	3:37:46	
cook	8/2/2010	3:53:46	
cook	8/2/2010	4:09:46	
cook	8/2/2010	4:25:46	
cook	8/2/2010	4:41:46	
cook	8/2/2010	4:57:46	
cook	8/2/2010	5:13:46	
cook	8/2/2010	5:29:46	
cook	8/2/2010	5:45:46	
cook	8/2/2010	6:01:46	
cook	8/2/2010	6:17:46	
cook	8/2/2010	6:33:46	
cook	8/2/2010	6:49:46	
cook	8/2/2010	7:05:46	
cook	8/2/2010	7:21:46	
cook	8/2/2010	7:37:46	
cook	8/2/2010	7:53:46	
cook	8/2/2010	8:09:46	
cook	8/2/2010	8:25:46	
cook	8/2/2010	8:41:46	
cook	8/2/2010	8:57:46	
cook	8/2/2010	9:13:46	
cook	8/2/2010	9:29:46	
cook	8/2/2010	9:45:46	
cook	8/2/2010	10:01:46	
cook	8/2/2010	10:17:46	
cook	8/2/2010	10:33:46	
cook	8/2/2010	10:49:46	
cook	8/2/2010	11:05:46	
cook	8/2/2010	11:21:46	
cook	8/2/2010	11:37:46	
cook	8/2/2010	11:53:46	
cook	8/2/2010	12:09:46	
cook	8/2/2010	12:25:46	
cook	8/2/2010	12:41:46	
cook	8/2/2010	12:57:46	
cook	8/2/2010	13:13:46	
cook	8/2/2010	13:29:46	
cook	8/2/2010	13:45:46	
cook	8/2/2010	14:01:46	
cook	8/2/2010	14:17:46	
cook	8/2/2010	14:33:46	
cook	8/2/2010	14:49:46	
cook	8/2/2010	15:05:46	
cook	8/2/2010	15:21:46	
cook	8/2/2010	15:37:46	
cook	8/2/2010	15:53:46	
cook	8/2/2010	16:09:46	
cook	8/2/2010	16:25:46	
cook	8/2/2010	16:41:46	
cook	8/2/2010	16:57:46	
cook	8/2/2010	17:13:46	
cook	8/2/2010	17:29:46	
cook	8/2/2010	17:45:46	
cook	8/2/2010	18:01:46	
cook	8/2/2010	18:17:46	
cook	8/2/2010	18:33:46	
cook	8/2/2010	18:49:46	
cook	8/2/2010	19:05:46	
cook	8/2/2010	19:21:46	
cook	8/2/2010	19:37:46	
cook	8/2/2010	19:53:46	
cook	8/2/2010	20:09:46	
cook	8/2/2010	20:25:46	
cook	8/2/2010	20:41:46	
cook	8/2/2010	20:57:46	
cook	8/2/2010	21:13:46	
cook	8/2/2010	21:29:46	
cook	8/2/2010	21:45:46	
cook	8/2/2010	22:01:46	
cook	8/2/2010	22:17:46	
cook	8/2/2010	22:33:46	
cook	8/2/2010	22:49:46	
cook	8/2/2010	23:05:46	
cook	8/2/2010	23:21:46	
cook	8/2/2010	23:37:46	
cook	8/2/2010	23:53:46	
cook	8/3/2010	0:09:46	
cook	8/3/2010	0:25:46	
cook	8/3/2010	0:41:46	
cook	8/3/2010	0:57:46	
cook	8/3/2010	1:13:46	
cook	8/3/2010	1:29:46	
cook	8/3/2010	1:45:46	
cook	8/3/2010	2:01:46	
cook	8/3/2010	2:17:46	
cook	8/3/2010	2:33:46	
cook	8/3/2010	2:49:46	
cook	8/3/2010	3:05:46	
cook	8/3/2010	3:21:46	
cook	8/3/2010	3:37:46	
cook	8/3/2010	3:53:46	
cook	8/3/2010	4:09:46	
cook	8/3/2010	4:25:46	
cook	8/3/2010	4:41:46	
cook	8/3/2010	4:57:46	
cook	8/3/2010	5:13:46	
cook	8/3/2010	5:29:46	
cook	8/3/2010	5:45:46	
cook	8/3/2010	6:01:46	
cook	8/3/2010	6:17:46	
cook	8/3/2010	6:33:46	
cook	8/3/2010	6:49:46	
cook	8/3/2010	7:05:46	
cook	8/3/2010	7:21:46	
cook	8/3/2010	7:37:46	
cook	8/3/2010	7:53:46	
cook	8/3/2010	8:09:46	
cook	8/3/2010	8:25:46	
cook	8/3/2010	8:41:46	
cook	8/3/2010	8:57:46	
cook	8/3/2010	9:13:46	
cook	8/3/2010	9:29:46	
cook	8/3/2010	9:45:46	
cook	8/3/2010	10:01:46	
cook	8/3/2010	10:17:46	
cook	8/3/2010	10:33:46	
cook	8/3/2010	10:49:46	
cook	8/3/2010	11:05:46	
cook	8/3/2010	11:21:46	
cook	8/3/2010	11:37:46	
cook	8/3/2010	11:53:46	
cook	8/3/2010	12:09:46	
cook	8/3/2010	12:25:46	
cook	8/3/2010	12:41:46	
cook	8/3/2010	12:57:46	
cook	8/3/2010	13:13:46	
cook	8/3/2010	13:29:46	
cook	8/3/2010	13:45:46	
cook	8/3/2010	14:01:46	
cook	8/3/2010	14:17:46	
cook	8/3/2010	14:33:46	
cook	8/3/2010	14:49:46	
cook	8/3/2010	15:05:46	
cook	8/3/2010	15:21:46	
cook	8/3/2010	15:37:46	
cook	8/3/2010	15:53:46	
cook	8/3/2010	16:09:46	
cook	8/3/2010	16:25:46	
cook	8/3/2010	16:41:46	
cook	8/3/2010	16:57:46	
cook	8/3/2010	17:13:46	
cook	8/3/2010	17:29:46	
cook	8/3/2010	17:45:46	
cook	8/3/2010	18:01:46	
cook	8/3/2010	18:17:46	
cook	8/3/2010	18:33:46	
cook	8/3/2010	18:49:46	
cook	8/3/2010	19:05:46	
cook	8/3/2010	19:21:46	
cook	8/3/2010	19:37:46	
cook	8/3/2010	19:53:46	
cook	8/3/2010	20:09:46	
cook	8/3/2010	20:25:46	
cook	8/3/2010	20:41:46	
cook	8/3/2010	20:57:46	
cook	8/3/2010	21:13:46	
cook	8/3/2010	21:29:46	
cook	8/3/2010	21:45:46	
cook	8/3/2010	22:01:46	
cook	8/3/2010	22:17:46	
cook	8/3/2010	22:33:46	
cook	8/3/2010	22:49:46	
cook	8/3/2010	23:05:46	
cook	8/3/2010	23:21:46	
cook	8/3/2010	23:37:46	
cook	8/3/2010	23:53:46	
cook	8/4/2010	0:09:46	
cook	8/4/2010	0:25:46	
cook	8/4/2010	0:41:46	
cook	8/4/2010	0:57:46	
cook	8/4/2010	1:13:46	
cook	8/4/2010	1:29:46	
cook	8/4/2010	1:45:46	
cook	8/4/2010	2:01:46	
cook	8/4/2010	2:17:46	
cook	8/4/2010	2:33:46	
cook	8/4/2010	2:49:46	
cook	8/4/2010	3:05:46	
cook	8/4/2010	3:21:46	
cook	8/4/2010	3:37:46	
cook	8/4/2010	3:53:46	
cook	8/4/2010	4:09:46	
cook	8/4/2010	4:25:46	
cook	8/4/2010	4:41:46	
cook	8/4/2010	4:57:46	
cook	8/4/2010	5:13:46	
cook	8/4/2010	5:29:46	
cook	8/4/2010	5:45:46	
cook	8/4/2010	6:01:46	
cook	8/4/2010	6:17:46	
cook	8/4/2010	6:33:46	
cook	8/4/2010	6:49:46	
cook	8/4/2010	7:05:46	
cook	8/4/2010	7:21:46	
cook	8/4/2010	7:37:46	
cook	8/4/2010	7:53:46	
cook	8/4/2010	8:09:46	
cook	8/4/2010	8:25:46	
cook	8/4/2010	8:41:46	
cook	8/4/2010	8:57:46	
cook	8/4/2010	9:13:46	
cook	8/4/2010	9:29:46	
cook	8/4/2010	9:45:46	
cook	8/4/2010	10:01:46	
cook	8/4/2010	10:17:46	
cook	8/4/2010	10:33:46	
cook	8/4/2010	10:49:46	
cook	8/4/2010	11:05:46	
cook	8/4/2010	11:21:46	
cook	8/4/2010	11:37:46	
cook	8/4/2010	11:53:46	
cook	8/4/2010	12:09:46	
cook	8/4/2010	12:25:46	
cook	8/4/2010	12:41:46	
cook	8/4/2010	12:57:46	
cook	8/4/2010	13:13:46	
cook	8/4/2010	13:29:46	
cook	8/4/2010	13:45:46	
cook	8/4/2010	14:01:46	
cook	8/4/2010	14:17:46	
cook	8/4/2010	14:33:46	
cook	8/4/2010	14:49:46	
cook	8/4/2010	15:05:46	
cook	8/4/2010	15:21:46	
cook	8/4/2010	15:37:46	
cook	8/4/2010	15:53:46	
cook	8/4/2010	16:09:46	
cook	8/4/2010	16:25:46	
cook	8/4/2010	16:41:46	
cook	8/4/2010	16:57:46	
cook	8/4/2010	17:13:46	
cook	8/4/2010	17:29:46	
cook	8/4/2010	17:45:46	
cook	8/4/2010	18:01:46	
cook	8/4/2010	18:17:46	
cook	8/4/2010	18:33:46	
cook	8/4/2010	18:49:46	
cook	8/4/2010	19:05:46	
cook	8/4/2010	19:21:46	
cook	8/4/2010	19:37:46	
cook	8/4/2010	19:53:46	
cook	8/4/2010	20:09:46	
cook	8/4/2010	20:25:46	
cook	8/4/2010	20:41:46	
cook	8/4/2010	20:57:46	
cook	8/4/2010	21:13:46	
cook	8/4/2010	21:29:46	
cook	8/4/2010	21:45:46	
cook	8/4/2010	22:01:46	
cook	8/4/2010	22:17:46	
cook	8/4/2010	22:33:46	
cook	8/4/2010	22:49:46	
cook	8/4/2010	23:05:46	
cook	8/4/2010	23:21:46	
cook	8/4/2010	23:37:46	
cook	8/4/2010	23:53:46	
cook	8/5/2010	0:09:46	
cook	8/5/2010	0:25:46	
cook	8/5/2010	0:41:46	
cook	8/5/2010	0:57:46	
cook	8/5/2010	1:13:46	
cook	8/5/2010	1:29:46	
cook	8/5/2010	1:45:46	
cook	8/5/2010	2:01:46	
cook	8/5/2010	2:17:46	
cook	8/5/2010	2:33:46	
cook	8/5/2010	2:49:46	
cook	8/5/2010	3:05:46	
cook	8/5/2010	3:21:46	
cook	8/5/2010	3:37:46	
cook	8/5/2010	3:53:46	
cook	8/5/2010	4:09:46	
cook	8/5/2010	4:25:46	
cook	8/5/2010	4:41:46	
cook	8/5/2010	4:57:46	
cook	8/5/2010	5:13:46	
cook	8/5/2010	5:29:46	
cook	8/5/2010	5:45:46	
cook	8/5/2010	6:01:46	
cook	8/5/2010	6:17:46	
cook	8/5/2010	6:33:46	
cook	8/5/2010	6:49:46	
cook	8/5/2010	7:05:46	
cook	8/5/2010	7:21:46	
cook	8/5/2010	7:37:46	
cook	8/5/2010	7:53:46	
cook	8/5/2010	8:09:46	
cook	8/5/2010	8:25:46	
cook	8/5/2010	8:41:46	
cook	8/5/2010	8:57:46	
cook	8/5/2010	9:13:46	
cook	8/5/2010	9:29:46	
cook	8/5/2010	9:45:46	
cook	8/5/2010	10:01:46	
cook	8/5/2010	10:17:46	
cook	8/5/2010	10:33:46	
cook	8/5/2010	10:49:46	
cook	8/5/2010	11:05:46	
cook	8/5/2010	11:21:46	
cook	8/5/2010	11:37:46	
cook	8/5/2010	11:53:46	
cook	8/5/2010	12:09:46	
cook	8/5/2010	12:25:46	
cook	8/5/2010	12:41:46	
cook	8/5/2010	12:57:46	
cook	8/5/2010	13:13:46	
cook	8/5/2010	13:29:46	
cook	8/5/2010	13:45:46	
cook	8/5/2010	14:01:46	
cook	8/5/2010	14:17:46	
cook	8/5/2010	14:33:46	
cook	8/5/2010	14:49:46	
cook	8/5/2010	15:05:46	
cook	8/5/2010	15:21:46	
cook	8/5/2010	15:37:46	
cook	8/5/2010	15:53:46	
cook	8/5/2010	16:09:46	
cook	8/5/2010	16:25:46	
cook	8/5/2010	16:41:46	
cook	8/5/2010	16:57:46	
cook	8/5/2010	17:13:46	
cook	8/5/2010	17:29:46	
cook	8/5/2010	17:45:46	
cook	8/5/2010	18:01:46	
cook	8/5/2010	18:17:46	
cook	8/5/2010	18:33:46	
cook	8/5/2010	18:49:46	
cook	8/5/2010	19:05:46	
cook	8/5/2010	19:21:46	
cook	8/5/2010	19:37:46	
cook	8/5/2010	19:53:46	
cook	8/5/2010	20:09:46	
cook	8/5/2010	20:25:46	
cook	8/5/2010	20:41:46	
cook	8/5/2010	20:57:46	
cook	8/5/2010	21:13:46	
cook	8/5/2010	21:29:46	
cook	8/5/2010	21:45:46	
cook	8/5/2010	22:01:46	
cook	8/5/2010	22:17:46	
cook	8/5/2010	22:33:46	
cook	8/5/2010	22:49:46	
cook	8/5/2010	23:05:46	
cook	8/5/2010	23:21:46	
cook	8/5/2010	23:37:46	
cook	8/5/2010	23:53:46	
cook	8/6/2010	0:09:46	
cook	8/6/2010	0:25:46	
cook	8/6/2010	0:41:46	
cook	8/6/2010	0:57:46	
cook	8/6/2010	1:13:46	
cook	8/6/2010	1:29:46	
cook	8/6/2010	1:45:46	
cook	8/6/2010	2:01:46	
cook	8/6/2010	2:17:46	
cook	8/6/2010	2:33:46	
cook	8/6/2010	2:49:46	
cook	8/6/2010	3:05:46	
cook	8/6/2010	3:21:46	
cook	8/6/2010	3:37:46	
cook	8/6/2010	3:53:46	
cook	8/6/2010	4:09:46	
cook	8/6/2010	4:25:46	
cook	8/6/2010	4:41:46	
cook	8/6/2010	4:57:46	
cook	8/6/2010	5:13:46	
cook	8/6/2010	5:29:46	
cook	8/6/2010	5:45:46	
cook	8/6/2010	6:01:46	
cook	8/6/2010	6:17:46	
cook	8/6/2010	6:33:46	
cook	8/6/2010	6:49:46	
cook	8/6/2010	7:05:46	
cook	8/6/2010	7:21:46	
cook	8/6/2010	7:32:03	111
cook	8/6/2010	7:37:46	
cook	8/6/2010	7:53:46	
cook	8/6/2010	8:09:46	
cook	8/6/2010	8:25:46	
cook	8/6/2010	8:41:46	
cook	8/6/2010	8:57:46	
cook	8/6/2010	9:13:46	
cook	8/6/2010	9:29:46	
cook	8/6/2010	9:45:46	
cook	8/6/2010	10:01:46	
cook	8/6/2010	10:17:46	
cook	8/6/2010	10:33:46	
cook	8/6/2010	10:49:46	
cook	8/6/2010	11:05:46	
cook	8/6/2010	11:21:46	
cook	8/6/2010	11:37:46	
cook	8/6/2010	11:53:46	
cook	8/6/2010	12:09:46	
cook	8/6/2010	12:25:46	
cook	8/6/2010	12:41:46	
cook	8/6/2010	12:57:46	
cook	8/6/2010	13:13:46	
cook	8/6/2010	13:29:46	
cook	8/6/2010	13:45:46	
cook	8/6/2010	14:01:46	
cook	8/6/2010	14:17:46	
cook	8/6/2010	14:33:46	
cook	8/6/2010	14:49:46	
cook	8/6/2010	15:05:46	
cook	8/6/2010	15:21:46	
cook	8/6/2010	15:37:46	
cook	8/6/2010	15:53:46	
cook	8/6/2010	16:09:46	
cook	8/6/2010	16:25:46	
cook	8/6/2010	16:41:46	
cook	8/6/2010	16:57:46	
cook	8/6/2010	17:13:46	
cook	8/6/2010	17:29:46	
cook	8/6/2010	17:45:46	
cook	8/6/2010	18:01:46	
cook	8/6/2010	18:17:46	
cook	8/6/2010	18:33:46	
cook	8/6/2010	18:49:46	
cook	8/6/2010	19:05:46	
cook	8/6/2010	19:21:46	
cook	8/6/2010	19:37:46	
cook	8/6/2010	19:53:46	
cook	8/6/2010	20:09:46	
cook	8/6/2010	20:25:46	
cook	8/6/2010	20:41:46	
cook	8/6/2010	20:57:46	
cook	8/6/2010	21:13:46	
cook	8/6/2010	21:29:46	
cook	8/6/2010	21:45:46	
cook	8/6/2010	22:01:46	
cook	8/6/2010	22:17:46	
cook	8/6/2010	22:33:46	
cook	8/6/2010	22:49:46	
cook	8/6/2010	23:05:46	
cook	8/6/2010	23:21:46	
cook	8/6/2010	23:37:46	
cook	8/6/2010	23:53:46	
cook	8/7/2010	0:09:46	
cook	8/7/2010	0:25:46	
cook	8/7/2010	0:41:46	
cook	8/7/2010	0:57:46	
cook	8/7/2010	1:13:46	
cook	8/7/2010	1:29:46	
cook	8/7/2010	1:45:46	
cook	8/7/2010	2:01:46	
cook	8/7/2010	2:17:46	
cook	8/7/2010	2:33:46	
cook	8/7/2010	2:49:46	
cook	8/7/2010	3:05:46	
cook	8/7/2010	3:21:46	
cook	8/7/2010	3:37:46	
cook	8/7/2010	3:53:46	
cook	8/7/2010	4:09:46	
cook	8/7/2010	4:25:46	
cook	8/7/2010	4:41:46	
cook	8/7/2010	4:57:46	
cook	8/7/2010	5:13:46	
cook	8/7/2010	5:29:46	
cook	8/7/2010	5:45:46	
cook	8/7/2010	6:01:46	
cook	8/7/2010	6:17:46	
cook	8/7/2010	6:33:46	
cook	8/7/2010	6:49:46	
cook	8/7/2010	7:05:46	
cook	8/7/2010	7:21:46	
cook	8/7/2010	7:37:46	
cook	8/7/2010	7:53:46	
cook	8/7/2010	8:09:46	
cook	8/7/2010	8:25:46	
cook	8/7/2010	8:41:46	
cook	8/7/2010	8:57:46	
cook	8/7/2010	9:13:46	
cook	8/7/2010	9:29:46	
cook	8/7/2010	9:45:46	
cook	8/7/2010	10:01:46	
cook	8/7/2010	10:17:46	
cook	8/7/2010	10:33:46	
cook	8/7/2010	10:49:46	
cook	8/7/2010	11:05:46	
cook	8/7/2010	11:21:46	
cook	8/7/2010	11:37:46	
cook	8/7/2010	11:53:46	
cook	8/7/2010	12:09:46	
cook	8/7/2010	12:25:46	
cook	8/7/2010	12:41:46	
cook	8/7/2010	12:57:46	
cook	8/7/2010	13:13:46	
cook	8/7/2010	13:29:46	
cook	8/7/2010	13:45:46	
cook	8/7/2010	14:01:46	
cook	8/7/2010	14:17:46	
cook	8/7/2010	14:33:46	
cook	8/7/2010	14:49:46	
cook	8/7/2010	15:05:46	
cook	8/7/2010	15:21:46	
cook	8/7/2010	15:37:46	
cook	8/7/2010	15:53:46	
cook	8/7/2010	16:09:46	
cook	8/7/2010	16:25:46	
cook	8/7/2010	16:41:46	
cook	8/7/2010	16:57:46	
cook	8/7/2010	17:13:46	
cook	8/7/2010	17:29:46	
cook	8/7/2010	17:45:46	
cook	8/7/2010	18:01:46	
cook	8/7/2010	18:17:46	
cook	8/7/2010	18:33:46	
cook	8/7/2010	18:49:46	
cook	8/7/2010	19:05:46	
cook	8/7/2010	19:21:46	
cook	8/7/2010	19:37:46	
cook	8/7/2010	19:53:46	
cook	8/7/2010	20:09:46	
cook	8/7/2010	20:25:46	
cook	8/7/2010	20:41:46	
cook	8/7/2010	20:57:46	
cook	8/7/2010	21:13:46	
cook	8/7/2010	21:29:46	
cook	8/7/2010	21:45:46	
cook	8/7/2010	22:01:46	
cook	8/7/2010	22:17:46	
cook	8/7/2010	22:33:46	
cook	8/7/2010	22:49:46	
cook	8/7/2010	23:05:46	
cook	8/7/2010	23:21:46	
cook	8/7/2010	23:37:46	
cook	8/7/2010	23:53:46	
cook	8/8/2010	0:09:46	
cook	8/8/2010	0:25:46	
cook	8/8/2010	0:41:46	
cook	8/8/2010	0:57:46	
cook	8/8/2010	1:13:46	
cook	8/8/2010	1:29:46	
cook	8/8/2010	1:45:46	
cook	8/8/2010	2:01:46	
cook	8/8/2010	2:17:46	
cook	8/8/2010	2:33:46	
cook	8/8/2010	2:49:46	
cook	8/8/2010	3:05:46	
cook	8/8/2010	3:21:46	
cook	8/8/2010	3:37:46	
cook	8/8/2010	3:53:46	
cook	8/8/2010	4:09:46	
cook	8/8/2010	4:25:46	
cook	8/8/2010	4:41:46	
cook	8/8/2010	4:57:46	
cook	8/8/2010	5:13:46	
cook	8/8/2010	5:29:46	
cook	8/8/2010	5:45:46	
cook	8/8/2010	6:01:46	
cook	8/8/2010	6:17:46	
cook	8/8/2010	6:33:46	
cook	8/8/2010	6:49:46	
cook	8/8/2010	7:05:46	
cook	8/8/2010	7:21:46	
cook	8/8/2010	7:37:46	
cook	8/8/2010	7:53:46	
cook	8/8/2010	8:09:46	
cook	8/8/2010	8:25:46	
cook	8/8/2010	8:41:46	
cook	8/8/2010	8:57:46	
cook	8/8/2010	9:13:46	
cook	8/8/2010	9:29:46	
cook	8/8/2010	9:45:46	
cook	8/8/2010	10:01:46	
cook	8/8/2010	10:17:46	
cook	8/8/2010	10:33:46	
cook	8/8/2010	10:49:46	
cook	8/8/2010	11:05:46	
cook	8/8/2010	11:21:46	
cook	8/8/2010	11:37:46	
cook	8/8/2010	11:53:46	
cook	8/8/2010	12:09:46	
cook	8/8/2010	12:25:46	
cook	8/8/2010	12:41:46	
cook	8/8/2010	12:57:46	
cook	8/8/2010	13:13:46	
cook	8/8/2010	13:29:46	
cook	8/8/2010	13:45:46	
cook	8/8/2010	14:01:46	
cook	8/8/2010	14:17:46	
cook	8/8/2010	14:33:46	
cook	8/8/2010	14:49:46	
cook	8/8/2010	15:05:46	
cook	8/8/2010	15:21:46	
cook	8/8/2010	15:37:46	
cook	8/8/2010	15:53:46	
cook	8/8/2010	16:09:46	
cook	8/8/2010	16:25:46	
cook	8/8/2010	16:41:46	
cook	8/8/2010	16:57:46	
cook	8/8/2010	17:13:46	
cook	8/8/2010	17:29:46	
cook	8/8/2010	17:45:46	
cook	8/8/2010	18:01:46	
cook	8/8/2010	18:17:46	
cook	8/8/2010	18:33:46	
cook	8/8/2010	18:49:46	
cook	8/8/2010	19:05:46	
cook	8/8/2010	19:21:46	
cook	8/8/2010	19:37:46	
cook	8/8/2010	19:53:46	
cook	8/8/2010	20:09:46	
cook	8/8/2010	20:25:46	
cook	8/8/2010	20:41:46	
cook	8/8/2010	20:57:46	
cook	8/8/2010	21:13:46	
cook	8/8/2010	21:29:46	
cook	8/8/2010	21:45:46	
cook	8/8/2010	22:01:46	
cook	8/8/2010	22:17:46	
cook	8/8/2010	22:33:46	
cook	8/8/2010	22:49:46	
cook	8/8/2010	23:05:46	
cook	8/8/2010	23:21:46	
cook	8/8/2010	23:37:46	
cook	8/8/2010	23:53:46	
cook	8/9/2010	0:09:46	
cook	8/9/2010	0:25:46	
cook	8/9/2010	0:41:46	
cook	8/9/2010	0:57:46	
cook	8/9/2010	1:13:46	
cook	8/9/2010	1:29:46	
cook	8/9/2010	1:45:46	
cook	8/9/2010	2:01:46	
cook	8/9/2010	2:17:46	
cook	8/9/2010	2:33:46	
cook	8/9/2010	2:49:46	
cook	8/9/2010	3:05:46	
cook	8/9/2010	3:21:46	
cook	8/9/2010	3:37:46	
cook	8/9/2010	3:53:46	
cook	8/9/2010	4:09:46	
cook	8/9/2010	4:25:46	
cook	8/9/2010	4:41:46	
cook	8/9/2010	4:57:46	
cook	8/9/2010	5:13:46	
